country_code,year_survey,S006,unified_id,freewill,job_satisfaction,job_decision,fate,autonomy,job_pride,Sex,Age
USA,2011,421,8400620421,8,NA,NA,NA,3,NA,1,56
USA,2011,422,8400620422,10,NA,NA,NA,1,NA,2,76
USA,2011,423,8400620423,9,NA,NA,NA,2,NA,2,57
USA,2011,424,8400620424,8,NA,NA,NA,2,NA,1,59
USA,2011,425,8400620425,8,NA,NA,NA,2,NA,2,44
USA,2011,426,8400620426,9,NA,NA,NA,3,NA,2,48
USA,2011,427,8400620427,7,NA,NA,NA,3,NA,2,58
USA,2011,428,8400620428,8,NA,NA,NA,3,NA,1,75
USA,2011,429,8400620429,7,NA,NA,NA,3,NA,2,53
USA,2011,430,8400620430,10,NA,NA,NA,2,NA,2,77
USA,2011,431,8400620431,8,NA,NA,NA,4,NA,2,52
USA,2011,432,8400620432,7,NA,NA,NA,2,NA,1,51
USA,2011,433,8400620433,7,NA,NA,NA,3,NA,2,51
USA,2011,434,8400620434,7,NA,NA,NA,3,NA,1,28
USA,2011,435,8400620435,10,NA,NA,NA,1,NA,2,37
USA,2011,436,8400620436,7,NA,NA,NA,2,NA,1,39
USA,2011,437,8400620437,8,NA,NA,NA,3,NA,2,70
USA,2011,438,8400620438,7,NA,NA,NA,2,NA,2,49
USA,2011,439,8400620439,10,NA,NA,NA,3,NA,1,52
USA,2011,440,8400620440,9,NA,NA,NA,2,NA,1,23
USA,2011,441,8400620441,7,NA,NA,NA,2,NA,1,47
USA,2011,442,8400620442,9,NA,NA,NA,4,NA,1,61
USA,2011,443,8400620443,8,NA,NA,NA,2,NA,2,54
USA,2011,444,8400620444,8,NA,NA,NA,3,NA,1,69
USA,2011,445,8400620445,5,NA,NA,NA,2,NA,1,72
USA,2011,446,8400620446,6,NA,NA,NA,1,NA,1,62
USA,2011,447,8400620447,6,NA,NA,NA,2,NA,2,23
USA,2011,448,8400620448,8,NA,NA,NA,2,NA,2,57
USA,2011,449,8400620449,9,NA,NA,NA,2,NA,2,71
USA,2011,450,8400620450,9,NA,NA,NA,2,NA,1,41
USA,2011,451,8400620451,8,NA,NA,NA,2,NA,2,63
USA,2011,452,8400620452,3,NA,NA,NA,2,NA,1,53
USA,2011,453,8400620453,10,NA,NA,NA,3,NA,1,53
USA,2011,454,8400620454,6,NA,NA,NA,3,NA,1,52
USA,2011,455,8400620455,8,NA,NA,NA,NA,NA,2,27
USA,2011,456,8400620456,6,NA,NA,NA,2,NA,2,62
USA,2011,457,8400620457,10,NA,NA,NA,3,NA,2,71
USA,2011,458,8400620458,6,NA,NA,NA,2,NA,1,47
USA,2011,459,8400620459,9,NA,NA,NA,2,NA,1,70
USA,2011,460,8400620460,9,NA,NA,NA,3,NA,2,60
USA,2011,461,8400620461,9,NA,NA,NA,1,NA,2,54
USA,2011,462,8400620462,10,NA,NA,NA,2,NA,1,78
USA,2011,463,8400620463,8,NA,NA,NA,2,NA,2,70
USA,2011,464,8400620464,8,NA,NA,NA,3,NA,2,69
USA,2011,465,8400620465,10,NA,NA,NA,2,NA,2,79
USA,2011,466,8400620466,7,NA,NA,NA,2,NA,1,40
USA,2011,467,8400620467,5,NA,NA,NA,4,NA,2,34
USA,2011,468,8400620468,7,NA,NA,NA,3,NA,1,46
USA,2011,469,8400620469,8,NA,NA,NA,3,NA,2,19
USA,2011,470,8400620470,7,NA,NA,NA,1,NA,2,40
USA,2011,471,8400620471,8,NA,NA,NA,2,NA,1,46
USA,2011,472,8400620472,6,NA,NA,NA,2,NA,2,69
USA,2011,473,8400620473,5,NA,NA,NA,2,NA,1,48
USA,2011,474,8400620474,10,NA,NA,NA,1,NA,2,70
USA,2011,475,8400620475,8,NA,NA,NA,2,NA,1,49
USA,2011,476,8400620476,8,NA,NA,NA,1,NA,1,66
USA,2011,477,8400620477,10,NA,NA,NA,2,NA,2,55
USA,2011,478,8400620478,9,NA,NA,NA,1,NA,1,79
USA,2011,479,8400620479,6,NA,NA,NA,3,NA,1,69
USA,2011,480,8400620480,8,NA,NA,NA,1,NA,1,57
USA,2011,481,8400620481,10,NA,NA,NA,2,NA,2,24
USA,2011,482,8400620482,6,NA,NA,NA,2,NA,2,25
USA,2011,483,8400620483,NA,NA,NA,NA,NA,NA,2,25
USA,2011,484,8400620484,8,NA,NA,NA,2,NA,2,24
USA,2011,485,8400620485,10,NA,NA,NA,2,NA,1,54
USA,2011,486,8400620486,9,NA,NA,NA,1,NA,2,77
USA,2011,487,8400620487,5,NA,NA,NA,3,NA,2,29
USA,2011,488,8400620488,7,NA,NA,NA,1,NA,2,59
USA,2011,489,8400620489,8,NA,NA,NA,3,NA,1,55
USA,2011,490,8400620490,9,NA,NA,NA,1,NA,2,69
USA,2011,491,8400620491,8,NA,NA,NA,1,NA,1,67
USA,2011,492,8400620492,7,NA,NA,NA,2,NA,2,58
USA,2011,493,8400620493,3,NA,NA,NA,3,NA,2,65
USA,2011,494,8400620494,3,NA,NA,NA,3,NA,1,67
USA,2011,495,8400620495,8,NA,NA,NA,3,NA,1,55
USA,2011,496,8400620496,8,NA,NA,NA,2,NA,1,70
USA,2011,497,8400620497,10,NA,NA,NA,2,NA,1,54
USA,2011,498,8400620498,9,NA,NA,NA,4,NA,1,48
USA,2011,499,8400620499,7,NA,NA,NA,4,NA,2,65
USA,2011,500,8400620500,8,NA,NA,NA,1,NA,2,59
USA,2011,501,8400620501,9,NA,NA,NA,3,NA,2,79
USA,2011,502,8400620502,8,NA,NA,NA,3,NA,1,51
USA,2011,503,8400620503,9,NA,NA,NA,3,NA,2,47
USA,2011,504,8400620504,7,NA,NA,NA,3,NA,1,35
USA,2011,505,8400620505,9,NA,NA,NA,4,NA,2,54
USA,2011,506,8400620506,8,NA,NA,NA,2,NA,1,76
USA,2011,507,8400620507,9,NA,NA,NA,2,NA,1,48
USA,2011,508,8400620508,5,NA,NA,NA,2,NA,1,68
USA,2011,509,8400620509,6,NA,NA,NA,3,NA,1,45
USA,2011,510,8400620510,7,NA,NA,NA,2,NA,2,25
USA,2011,511,8400620511,3,NA,NA,NA,3,NA,2,46
USA,2011,512,8400620512,7,NA,NA,NA,3,NA,2,63
USA,2011,513,8400620513,7,NA,NA,NA,3,NA,1,60
USA,2011,514,8400620514,10,NA,NA,NA,3,NA,1,47
USA,2011,515,8400620515,7,NA,NA,NA,2,NA,1,19
USA,2011,516,8400620516,9,NA,NA,NA,1,NA,2,60
USA,2011,517,8400620517,9,NA,NA,NA,3,NA,1,85
USA,2011,518,8400620518,9,NA,NA,NA,3,NA,2,27
USA,2011,519,8400620519,9,NA,NA,NA,4,NA,2,35
USA,2011,520,8400620520,8,NA,NA,NA,1,NA,2,52
USA,2011,521,8400620521,9,NA,NA,NA,3,NA,2,67
USA,2011,522,8400620522,5,NA,NA,NA,3,NA,2,49
USA,2011,523,8400620523,7,NA,NA,NA,4,NA,1,57
USA,2011,524,8400620524,9,NA,NA,NA,3,NA,1,66
USA,2011,525,8400620525,7,NA,NA,NA,2,NA,2,56
USA,2011,526,8400620526,9,NA,NA,NA,3,NA,2,61
USA,2011,527,8400620527,7,NA,NA,NA,1,NA,2,65
USA,2011,528,8400620528,9,NA,NA,NA,2,NA,1,70
USA,2011,529,8400620529,8,NA,NA,NA,2,NA,1,75
USA,2011,530,8400620530,10,NA,NA,NA,3,NA,2,51
USA,2011,531,8400620531,8,NA,NA,NA,2,NA,2,65
USA,2011,532,8400620532,10,NA,NA,NA,2,NA,2,34
USA,2011,533,8400620533,8,NA,NA,NA,3,NA,2,49
USA,2011,534,8400620534,6,NA,NA,NA,3,NA,1,53
USA,2011,535,8400620535,8,NA,NA,NA,2,NA,1,77
USA,2011,536,8400620536,7,NA,NA,NA,4,NA,1,61
USA,2011,537,8400620537,8,NA,NA,NA,1,NA,2,22
USA,2011,538,8400620538,10,NA,NA,NA,1,NA,2,75
USA,2011,539,8400620539,8,NA,NA,NA,2,NA,2,26
USA,2011,540,8400620540,9,NA,NA,NA,2,NA,1,53
USA,2011,541,8400620541,8,NA,NA,NA,3,NA,2,70
USA,2011,542,8400620542,8,NA,NA,NA,3,NA,2,72
USA,2011,543,8400620543,9,NA,NA,NA,4,NA,2,29
USA,2011,544,8400620544,5,NA,NA,NA,1,NA,1,49
USA,2011,545,8400620545,9,NA,NA,NA,2,NA,1,75
USA,2011,546,8400620546,8,NA,NA,NA,2,NA,2,64
USA,2011,547,8400620547,5,NA,NA,NA,3,NA,2,45
USA,2011,548,8400620548,10,NA,NA,NA,2,NA,2,69
USA,2011,549,8400620549,9,NA,NA,NA,1,NA,2,38
USA,2011,550,8400620550,8,NA,NA,NA,2,NA,1,44
USA,2011,551,8400620551,8,NA,NA,NA,1,NA,1,64
USA,2011,552,8400620552,8,NA,NA,NA,3,NA,2,27
USA,2011,553,8400620553,10,NA,NA,NA,1,NA,1,40
USA,2011,554,8400620554,9,NA,NA,NA,1,NA,2,64
USA,2011,555,8400620555,10,NA,NA,NA,1,NA,1,69
USA,2011,556,8400620556,9,NA,NA,NA,4,NA,1,56
USA,2011,557,8400620557,9,NA,NA,NA,1,NA,1,71
USA,2011,558,8400620558,4,NA,NA,NA,2,NA,1,53
USA,2011,559,8400620559,7,NA,NA,NA,1,NA,1,49
USA,2011,560,8400620560,8,NA,NA,NA,4,NA,2,27
USA,2011,561,8400620561,10,NA,NA,NA,3,NA,1,73
USA,2011,562,8400620562,7,NA,NA,NA,2,NA,1,64
USA,2011,563,8400620563,8,NA,NA,NA,3,NA,2,73
USA,2011,564,8400620564,8,NA,NA,NA,1,NA,1,83
USA,2011,565,8400620565,8,NA,NA,NA,2,NA,2,70
USA,2011,566,8400620566,9,NA,NA,NA,2,NA,2,50
USA,2011,567,8400620567,9,NA,NA,NA,3,NA,2,60
USA,2011,568,8400620568,7,NA,NA,NA,1,NA,2,64
USA,2011,569,8400620569,6,NA,NA,NA,2,NA,2,48
USA,2011,570,8400620570,7,NA,NA,NA,2,NA,2,62
USA,2011,571,8400620571,7,NA,NA,NA,3,NA,2,65
USA,2011,572,8400620572,5,NA,NA,NA,2,NA,2,29
USA,2011,573,8400620573,9,NA,NA,NA,2,NA,1,64
USA,2011,574,8400620574,7,NA,NA,NA,3,NA,1,80
USA,2011,575,8400620575,9,NA,NA,NA,1,NA,1,34
USA,2011,576,8400620576,8,NA,NA,NA,2,NA,2,44
USA,2011,577,8400620577,4,NA,NA,NA,2,NA,2,51
USA,2011,578,8400620578,NA,NA,NA,NA,1,NA,1,60
USA,2011,579,8400620579,5,NA,NA,NA,4,NA,1,66
USA,2011,580,8400620580,8,NA,NA,NA,2,NA,2,47
USA,2011,581,8400620581,8,NA,NA,NA,3,NA,2,58
USA,2011,582,8400620582,9,NA,NA,NA,2,NA,1,19
USA,2011,583,8400620583,10,NA,NA,NA,2,NA,2,64
USA,2011,584,8400620584,7,NA,NA,NA,2,NA,1,66
USA,2011,585,8400620585,5,NA,NA,NA,4,NA,2,55
USA,2011,586,8400620586,9,NA,NA,NA,2,NA,2,30
USA,2011,587,8400620587,8,NA,NA,NA,3,NA,2,58
USA,2011,588,8400620588,8,NA,NA,NA,3,NA,2,19
USA,2011,589,8400620589,10,NA,NA,NA,1,NA,2,19
USA,2011,590,8400620590,9,NA,NA,NA,3,NA,2,32
USA,2011,591,8400620591,7,NA,NA,NA,3,NA,1,55
USA,2011,592,8400620592,8,NA,NA,NA,2,NA,1,89
USA,2011,593,8400620593,5,NA,NA,NA,3,NA,2,51
USA,2011,594,8400620594,9,NA,NA,NA,1,NA,2,60
USA,2011,595,8400620595,7,NA,NA,NA,3,NA,1,75
USA,2011,596,8400620596,9,NA,NA,NA,3,NA,1,56
USA,2011,597,8400620597,9,NA,NA,NA,1,NA,2,28
USA,2011,598,8400620598,8,NA,NA,NA,3,NA,2,63
USA,2011,599,8400620599,10,NA,NA,NA,1,NA,2,55
USA,2011,600,8400620600,6,NA,NA,NA,2,NA,2,32
USA,2011,601,8400620601,8,NA,NA,NA,2,NA,2,34
USA,2011,602,8400620602,7,NA,NA,NA,2,NA,2,47
USA,2011,603,8400620603,9,NA,NA,NA,3,NA,2,62
USA,2011,604,8400620604,9,NA,NA,NA,2,NA,1,61
USA,2011,605,8400620605,6,NA,NA,NA,3,NA,2,46
USA,2011,606,8400620606,8,NA,NA,NA,2,NA,1,64
USA,2011,607,8400620607,8,NA,NA,NA,3,NA,1,19
USA,2011,608,8400620608,6,NA,NA,NA,3,NA,2,64
USA,2011,609,8400620609,6,NA,NA,NA,2,NA,1,74
USA,2011,610,8400620610,10,NA,NA,NA,2,NA,1,34
USA,2011,611,8400620611,9,NA,NA,NA,2,NA,2,39
USA,2011,612,8400620612,7,NA,NA,NA,1,NA,1,61
USA,2011,613,8400620613,7,NA,NA,NA,3,NA,1,55
USA,2011,614,8400620614,8,NA,NA,NA,1,NA,2,71
USA,2011,615,8400620615,7,NA,NA,NA,2,NA,1,24
USA,2011,616,8400620616,8,NA,NA,NA,3,NA,1,30
USA,2011,617,8400620617,9,NA,NA,NA,2,NA,1,71
USA,2011,618,8400620618,7,NA,NA,NA,3,NA,1,72
USA,2011,619,8400620619,9,NA,NA,NA,1,NA,1,56
USA,2011,620,8400620620,8,NA,NA,NA,3,NA,2,64
USA,2011,621,8400620621,10,NA,NA,NA,2,NA,2,65
USA,2011,622,8400620622,6,NA,NA,NA,3,NA,2,64
USA,2011,623,8400620623,7,NA,NA,NA,2,NA,1,21
USA,2011,624,8400620624,10,NA,NA,NA,1,NA,1,71
USA,2011,625,8400620625,5,NA,NA,NA,1,NA,2,57
USA,2011,626,8400620626,7,NA,NA,NA,3,NA,2,25
USA,2011,627,8400620627,10,NA,NA,NA,1,NA,2,29
USA,2011,628,8400620628,3,NA,NA,NA,3,NA,2,37
USA,2011,629,8400620629,4,NA,NA,NA,2,NA,1,55
USA,2011,630,8400620630,8,NA,NA,NA,2,NA,2,69
USA,2011,631,8400620631,8,NA,NA,NA,2,NA,2,77
USA,2011,632,8400620632,8,NA,NA,NA,3,NA,2,44
USA,2011,633,8400620633,8,NA,NA,NA,2,NA,2,61
USA,2011,634,8400620634,10,NA,NA,NA,2,NA,1,54
USA,2011,635,8400620635,8,NA,NA,NA,1,NA,2,64
USA,2011,636,8400620636,9,NA,NA,NA,2,NA,2,61
USA,2011,637,8400620637,7,NA,NA,NA,2,NA,1,54
USA,2011,638,8400620638,6,NA,NA,NA,2,NA,2,46
USA,2011,639,8400620639,8,NA,NA,NA,3,NA,1,21
USA,2011,640,8400620640,10,NA,NA,NA,2,NA,1,60
USA,2011,641,8400620641,6,NA,NA,NA,3,NA,1,41
USA,2011,642,8400620642,8,NA,NA,NA,2,NA,2,32
USA,2011,643,8400620643,6,NA,NA,NA,1,NA,1,25
USA,2011,644,8400620644,10,NA,NA,NA,2,NA,2,34
USA,2011,645,8400620645,7,NA,NA,NA,2,NA,2,57
USA,2011,646,8400620646,5,NA,NA,NA,3,NA,1,38
USA,2011,647,8400620647,9,NA,NA,NA,4,NA,1,58
USA,2011,648,8400620648,8,NA,NA,NA,3,NA,1,63
USA,2011,649,8400620649,9,NA,NA,NA,2,NA,2,51
USA,2011,650,8400620650,9,NA,NA,NA,3,NA,1,50
USA,2011,651,8400620651,2,NA,NA,NA,3,NA,1,42
USA,2011,652,8400620652,7,NA,NA,NA,3,NA,2,83
USA,2011,653,8400620653,9,NA,NA,NA,2,NA,2,73
USA,2011,654,8400620654,6,NA,NA,NA,3,NA,2,45
USA,2011,655,8400620655,3,NA,NA,NA,3,NA,1,20
USA,2011,656,8400620656,10,NA,NA,NA,3,NA,2,51
USA,2011,657,8400620657,10,NA,NA,NA,2,NA,2,64
USA,2011,658,8400620658,6,NA,NA,NA,3,NA,2,55
USA,2011,659,8400620659,8,NA,NA,NA,1,NA,1,48
USA,2011,660,8400620660,10,NA,NA,NA,3,NA,1,42
USA,2011,661,8400620661,9,NA,NA,NA,NA,NA,1,36
USA,2011,662,8400620662,5,NA,NA,NA,NA,NA,1,20
USA,2011,663,8400620663,7,NA,NA,NA,2,NA,1,57
USA,2011,664,8400620664,5,NA,NA,NA,2,NA,1,59
USA,2011,665,8400620665,9,NA,NA,NA,2,NA,2,43
USA,2011,666,8400620666,8,NA,NA,NA,3,NA,2,67
USA,2011,667,8400620667,9,NA,NA,NA,2,NA,1,63
USA,2011,668,8400620668,8,NA,NA,NA,4,NA,1,59
USA,2011,669,8400620669,7,NA,NA,NA,3,NA,1,78
USA,2011,670,8400620670,7,NA,NA,NA,3,NA,2,47
USA,2011,671,8400620671,8,NA,NA,NA,3,NA,2,55
USA,2011,672,8400620672,10,NA,NA,NA,2,NA,1,75
USA,2011,673,8400620673,10,NA,NA,NA,2,NA,2,55
USA,2011,674,8400620674,9,NA,NA,NA,4,NA,1,62
USA,2011,675,8400620675,5,NA,NA,NA,3,NA,1,60
USA,2011,676,8400620676,10,NA,NA,NA,2,NA,2,67
USA,2011,677,8400620677,6,NA,NA,NA,2,NA,1,71
USA,2011,678,8400620678,5,NA,NA,NA,1,NA,2,33
USA,2011,679,8400620679,7,NA,NA,NA,2,NA,1,61
USA,2011,680,8400620680,9,NA,NA,NA,3,NA,2,65
USA,2011,681,8400620681,8,NA,NA,NA,2,NA,1,57
USA,2011,682,8400620682,9,NA,NA,NA,2,NA,2,60
USA,2011,683,8400620683,5,NA,NA,NA,2,NA,1,57
USA,2011,684,8400620684,3,NA,NA,NA,1,NA,1,55
USA,2011,685,8400620685,9,NA,NA,NA,1,NA,2,22
USA,2011,686,8400620686,10,NA,NA,NA,2,NA,2,57
USA,2011,687,8400620687,8,NA,NA,NA,1,NA,1,44
USA,2011,688,8400620688,8,NA,NA,NA,2,NA,1,49
USA,2011,689,8400620689,7,NA,NA,NA,2,NA,2,21
USA,2011,690,8400620690,5,NA,NA,NA,3,NA,1,25
USA,2011,691,8400620691,7,NA,NA,NA,3,NA,2,53
USA,2011,692,8400620692,10,NA,NA,NA,2,NA,1,65
USA,2011,693,8400620693,8,NA,NA,NA,4,NA,2,29
USA,2011,694,8400620694,6,NA,NA,NA,2,NA,2,48
USA,2011,695,8400620695,5,NA,NA,NA,2,NA,1,55
USA,2011,696,8400620696,8,NA,NA,NA,2,NA,2,49
USA,2011,697,8400620697,5,NA,NA,NA,1,NA,1,53
USA,2011,698,8400620698,9,NA,NA,NA,1,NA,1,68
USA,2011,699,8400620699,7,NA,NA,NA,2,NA,2,35
USA,2011,700,8400620700,6,NA,NA,NA,2,NA,1,60
USA,2011,701,8400620701,8,NA,NA,NA,2,NA,2,41
USA,2011,702,8400620702,6,NA,NA,NA,3,NA,2,52
USA,2011,703,8400620703,3,NA,NA,NA,NA,NA,2,33
USA,2011,704,8400620704,7,NA,NA,NA,1,NA,2,50
USA,2011,705,8400620705,7,NA,NA,NA,2,NA,1,36
USA,2011,706,8400620706,8,NA,NA,NA,3,NA,1,74
USA,2011,707,8400620707,5,NA,NA,NA,2,NA,1,19
USA,2011,708,8400620708,8,NA,NA,NA,3,NA,2,34
USA,2011,709,8400620709,6,NA,NA,NA,3,NA,1,63
USA,2011,710,8400620710,9,NA,NA,NA,3,NA,2,22
USA,2011,711,8400620711,9,NA,NA,NA,4,NA,1,87
USA,2011,712,8400620712,7,NA,NA,NA,3,NA,1,56
USA,2011,713,8400620713,9,NA,NA,NA,2,NA,1,54
USA,2011,714,8400620714,10,NA,NA,NA,2,NA,2,47
USA,2011,715,8400620715,7,NA,NA,NA,2,NA,2,47
USA,2011,716,8400620716,8,NA,NA,NA,2,NA,1,49
USA,2011,717,8400620717,10,NA,NA,NA,2,NA,2,45
USA,2011,718,8400620718,7,NA,NA,NA,2,NA,2,27
USA,2011,719,8400620719,7,NA,NA,NA,2,NA,1,56
USA,2011,720,8400620720,10,NA,NA,NA,3,NA,1,54
USA,2011,721,8400620721,7,NA,NA,NA,NA,NA,2,55
USA,2011,722,8400620722,7,NA,NA,NA,2,NA,1,46
USA,2011,723,8400620723,8,NA,NA,NA,2,NA,1,43
USA,2011,724,8400620724,6,NA,NA,NA,1,NA,2,60
USA,2011,725,8400620725,5,NA,NA,NA,3,NA,2,52
USA,2011,726,8400620726,6,NA,NA,NA,1,NA,1,43
USA,2011,727,8400620727,6,NA,NA,NA,3,NA,1,73
USA,2011,728,8400620728,8,NA,NA,NA,3,NA,2,73
USA,2011,729,8400620729,10,NA,NA,NA,2,NA,1,58
USA,2011,730,8400620730,7,NA,NA,NA,4,NA,2,39
USA,2011,731,8400620731,4,NA,NA,NA,2,NA,1,46
USA,2011,732,8400620732,7,NA,NA,NA,NA,NA,1,37
USA,2011,733,8400620733,9,NA,NA,NA,2,NA,2,78
USA,2011,734,8400620734,8,NA,NA,NA,2,NA,2,59
USA,2011,735,8400620735,10,NA,NA,NA,1,NA,1,61
USA,2011,736,8400620736,7,NA,NA,NA,2,NA,1,66
USA,2011,737,8400620737,10,NA,NA,NA,NA,NA,2,61
USA,2011,738,8400620738,8,NA,NA,NA,2,NA,1,73
USA,2011,739,8400620739,9,NA,NA,NA,3,NA,1,45
USA,2011,740,8400620740,10,NA,NA,NA,2,NA,2,24
USA,2011,741,8400620741,6,NA,NA,NA,2,NA,1,42
USA,2011,742,8400620742,8,NA,NA,NA,2,NA,1,84
USA,2011,743,8400620743,10,NA,NA,NA,2,NA,2,70
USA,2011,744,8400620744,9,NA,NA,NA,2,NA,2,47
USA,2011,745,8400620745,10,NA,NA,NA,2,NA,1,74
USA,2011,746,8400620746,9,NA,NA,NA,1,NA,1,67
USA,2011,747,8400620747,7,NA,NA,NA,2,NA,2,49
USA,2011,748,8400620748,2,NA,NA,NA,4,NA,1,28
USA,2011,749,8400620749,8,NA,NA,NA,2,NA,1,41
USA,2011,750,8400620750,3,NA,NA,NA,1,NA,1,23
USA,2011,751,8400620751,10,NA,NA,NA,NA,NA,2,66
USA,2011,752,8400620752,10,NA,NA,NA,3,NA,2,38
USA,2011,753,8400620753,7,NA,NA,NA,3,NA,2,62
USA,2011,754,8400620754,5,NA,NA,NA,3,NA,2,28
USA,2011,755,8400620755,10,NA,NA,NA,3,NA,2,76
USA,2011,756,8400620756,8,NA,NA,NA,2,NA,1,88
USA,2011,757,8400620757,NA,NA,NA,NA,NA,NA,2,22
USA,2011,758,8400620758,10,NA,NA,NA,1,NA,2,61
USA,2011,759,8400620759,7,NA,NA,NA,3,NA,1,73
USA,2011,760,8400620760,9,NA,NA,NA,1,NA,2,30
USA,2011,761,8400620761,8,NA,NA,NA,2,NA,1,58
USA,2011,762,8400620762,10,NA,NA,NA,3,NA,2,66
USA,2011,763,8400620763,10,NA,NA,NA,2,NA,2,61
USA,2011,764,8400620764,10,NA,NA,NA,3,NA,2,59
USA,2011,765,8400620765,6,NA,NA,NA,3,NA,2,23
USA,2011,766,8400620766,6,NA,NA,NA,3,NA,2,61
USA,2011,767,8400620767,9,NA,NA,NA,2,NA,1,61
USA,2011,768,8400620768,8,NA,NA,NA,2,NA,2,47
USA,2011,769,8400620769,6,NA,NA,NA,1,NA,2,61
USA,2011,770,8400620770,7,NA,NA,NA,3,NA,2,53
USA,2011,771,8400620771,10,NA,NA,NA,4,NA,1,69
USA,2011,772,8400620772,NA,NA,NA,NA,2,NA,2,81
USA,2011,773,8400620773,9,NA,NA,NA,3,NA,1,65
USA,2011,774,8400620774,5,NA,NA,NA,2,NA,1,63
USA,2011,775,8400620775,7,NA,NA,NA,NA,NA,1,73
USA,2011,776,8400620776,9,NA,NA,NA,3,NA,2,69
USA,2011,777,8400620777,5,NA,NA,NA,2,NA,1,32
USA,2011,778,8400620778,9,NA,NA,NA,3,NA,2,57
USA,2011,779,8400620779,10,NA,NA,NA,1,NA,2,30
USA,2011,780,8400620780,NA,NA,NA,NA,2,NA,1,35
USA,2011,781,8400620781,7,NA,NA,NA,2,NA,2,24
USA,2011,782,8400620782,8,NA,NA,NA,2,NA,2,38
USA,2011,783,8400620783,8,NA,NA,NA,2,NA,1,67
USA,2011,784,8400620784,6,NA,NA,NA,2,NA,2,52
USA,2011,785,8400620785,7,NA,NA,NA,2,NA,2,61
USA,2011,786,8400620786,10,NA,NA,NA,2,NA,1,32
USA,2011,787,8400620787,9,NA,NA,NA,1,NA,1,68
USA,2011,788,8400620788,5,NA,NA,NA,2,NA,2,56
USA,2011,789,8400620789,7,NA,NA,NA,2,NA,2,32
USA,2011,790,8400620790,7,NA,NA,NA,1,NA,2,64
USA,2011,791,8400620791,8,NA,NA,NA,3,NA,2,67
USA,2011,792,8400620792,7,NA,NA,NA,2,NA,1,66
USA,2011,793,8400620793,8,NA,NA,NA,3,NA,2,61
USA,2011,794,8400620794,9,NA,NA,NA,2,NA,1,61
USA,2011,795,8400620795,7,NA,NA,NA,1,NA,2,65
USA,2011,796,8400620796,10,NA,NA,NA,2,NA,1,65
USA,2011,797,8400620797,7,NA,NA,NA,2,NA,2,68
USA,2011,798,8400620798,10,NA,NA,NA,4,NA,1,61
USA,2011,799,8400620799,9,NA,NA,NA,2,NA,1,68
USA,2011,800,8400620800,8,NA,NA,NA,3,NA,1,68
USA,2011,801,8400620801,7,NA,NA,NA,3,NA,1,58
USA,2011,802,8400620802,8,NA,NA,NA,3,NA,1,73
USA,2011,803,8400620803,9,NA,NA,NA,3,NA,1,47
USA,2011,804,8400620804,7,NA,NA,NA,2,NA,1,66
USA,2011,805,8400620805,10,NA,NA,NA,2,NA,2,22
USA,2011,806,8400620806,8,NA,NA,NA,NA,NA,2,30
USA,2011,807,8400620807,8,NA,NA,NA,2,NA,2,64
USA,2011,808,8400620808,8,NA,NA,NA,4,NA,1,32
USA,2011,809,8400620809,4,NA,NA,NA,1,NA,2,38
USA,2011,810,8400620810,10,NA,NA,NA,1,NA,1,33
USA,2011,811,8400620811,5,NA,NA,NA,3,NA,1,20
USA,2011,812,8400620812,7,NA,NA,NA,2,NA,1,60
USA,2011,813,8400620813,10,NA,NA,NA,2,NA,2,68
USA,2011,814,8400620814,9,NA,NA,NA,1,NA,1,28
USA,2011,815,8400620815,9,NA,NA,NA,2,NA,2,51
USA,2011,816,8400620816,8,NA,NA,NA,2,NA,1,20
USA,2011,817,8400620817,10,NA,NA,NA,2,NA,2,61
USA,2011,818,8400620818,6,NA,NA,NA,2,NA,1,55
USA,2011,819,8400620819,8,NA,NA,NA,1,NA,2,60
USA,2011,820,8400620820,5,NA,NA,NA,2,NA,2,22
USA,2011,821,8400620821,9,NA,NA,NA,1,NA,1,28
USA,2011,822,8400620822,10,NA,NA,NA,2,NA,2,34
USA,2011,823,8400620823,10,NA,NA,NA,4,NA,2,31
USA,2011,824,8400620824,7,NA,NA,NA,1,NA,2,87
USA,2011,825,8400620825,8,NA,NA,NA,2,NA,2,54
USA,2011,826,8400620826,7,NA,NA,NA,3,NA,2,36
USA,2011,827,8400620827,9,NA,NA,NA,2,NA,2,69
USA,2011,828,8400620828,9,NA,NA,NA,1,NA,2,51
USA,2011,829,8400620829,8,NA,NA,NA,3,NA,2,59
USA,2011,830,8400620830,10,NA,NA,NA,3,NA,1,58
USA,2011,831,8400620831,9,NA,NA,NA,2,NA,1,71
USA,2011,832,8400620832,10,NA,NA,NA,1,NA,2,37
USA,2011,833,8400620833,8,NA,NA,NA,3,NA,1,55
USA,2011,834,8400620834,8,NA,NA,NA,4,NA,2,31
USA,2011,835,8400620835,8,NA,NA,NA,2,NA,1,23
USA,2011,836,8400620836,2,NA,NA,NA,2,NA,1,62
USA,2011,837,8400620837,8,NA,NA,NA,2,NA,2,34
USA,2011,838,8400620838,10,NA,NA,NA,4,NA,1,71
USA,2011,839,8400620839,10,NA,NA,NA,3,NA,2,74
USA,2011,840,8400620840,7,NA,NA,NA,2,NA,1,53
USA,2011,841,8400620841,8,NA,NA,NA,2,NA,2,56
USA,2011,842,8400620842,6,NA,NA,NA,2,NA,1,73
